Code,League,Season,Date,Home,Away,MatchID,Market,Side,AvgOdd,MarketP,RawP,CalP,Rel,N,Win,BestOdd,ExecAvg,ExecBest,WeekID,Year,Month,logit_market,logit_raw,diff,absdiff,ratio,logN,Code_cat,Market_cat,Side_cat,Pred,AvgNoHaircut,PSOdd,B365Odd,Pinnacle -2%,Bet365 -2%,EffectiveOdd,EV,Profit
B1,Bélgica - Pro League,2024,2024-09-01,Gent,Antwerp,B1|2024-09-01|Gent|Antwerp,1X2,A,2.67,0.3532555468230458,0.2001023434782226,0.1919482694627359,0.2736431297207847,202,0,2.84,2.6166,2.7832,2024-35,2024,9,-0.6047595208726522,-1.3856548370800386,-0.1531532033448231,0.1531532033448231,0.5648530990487941,5.313205979041787,1,0,0,0.3960422082022694,2.67,2.78,2.75,2.7243999999999997,2.695,2.695,0.06733375110511597,-1.0
SP2,Espanha - Segunda Divisão,2024,2024-09-01,Burgos,Castellon,SP2|2024-09-01|Burgos|Castellon,1X2,A,2.82,0.3317812857925402,0.1226577008981137,0.1412020933528497,0.19249455057271,108,1,2.97,2.7636,2.9106,2024-35,2024,9,-0.7001395623320237,-1.9674996667408648,-0.2091235848944264,0.2091235848944264,0.3685835295875982,4.691347882229144,20,0,0,0.4125411418879733,2.82,2.97,2.88,2.9106,2.8224,2.8224,0.16435611886461587,1.8224
B1,Bélgica - Pro League,2024,2024-09-13,Dender,Standard,B1|2024-09-13|Dender|Standard,OU25,U25,1.73,0.5459317585301837,0.4459651941978355,0.4373187668633428,0.5448070367371137,302,1,1.81,1.6954,1.7738,2024-37,2024,9,0.1842464852035391,-0.216986602071864,-0.0999665643323482,0.0999665643323482,0.8153945848679838,5.713732805509369,1,1,4,0.6129088268157044,1.73,1.76,1.75,1.7247999999999999,1.7149999999999999,1.7149999999999999,0.05113863798893292,0.7149999999999999
B1,Bélgica - Pro League,2024,2024-09-14,Cercle Brugge,Genk,B1|2024-09-14|Cercle Brugge|Genk,1X2,A,2.23,0.4233394995618733,0.2523464974733774,0.2497601146953386,0.288681063531676,188,1,2.28,2.1854,2.2344,2024-37,2024,9,-0.3090792493120498,-1.0861365056810937,-0.1709930020884958,0.1709930020884958,0.5946806689783131,5.241747015059643,1,0,0,0.4958820762584265,2.23,2.27,2.2,2.2246,2.156,2.156,0.06912175641316765,1.1560000000000001
E1,Inglaterra - Championship,2024,2024-09-14,Derby,Cardiff,E1|2024-09-14|Derby|Cardiff,1X2,H,2.26,0.4208834840128864,0.6154643289503814,0.6204385704672152,0.1953630629744363,102,1,2.33,2.2148,2.2834,2024-37,2024,9,-0.319147658607381,0.470340432152564,0.194580844937495,0.194580844937495,1.4588490715402884,4.634728988229636,7,0,2,0.4974394224313467,2.26,2.25,2.2,2.205,2.156,2.156,0.0724793947619835,1.1560000000000001
P1,Portugal - Primeira Liga,2024,2024-09-15,Porto,Farense,P1|2024-09-15|Porto|Farense,OU25,O25,1.4,0.6759259259259259,0.5677794957475416,0.5737571994749112,0.3512007299236001,176,1,1.44,1.372,1.4112,2024-37,2024,9,0.7351113796589775,0.2727972471042715,-0.1081464301783843,0.1081464301783843,0.8387616340309473,5.176149732573829,18,1,3,0.7620657431712636,1.4,1.42,1.4,1.3916,1.3719999999999999,1.3719999999999999,0.045554199630973624,0.3719999999999999
G1,Grécia - Super League,2024,2024-09-21,Volos NFC,PAOK,G1|2024-09-21|Volos NFC|PAOK,OU25,O25,2.08,0.4540682414698162,0.646553128168486,0.6090994852470882,0.1283502276352206,79,1,2.21,2.0384,2.1658,2024-38,2024,9,-0.1842464852035391,0.6039221907839241,0.1924848866986697,0.1924848866986697,1.4207827953016374,4.382026634673881,10,1,3,0.5158067803083847,2.08,2.15,2.1,2.1069999999999998,2.058,2.058,0.06153035387465566,1.0579999999999998
I1,Itália - Série A,2024,2024-09-21,Venezia,Genoa,I1|2024-09-21|Venezia|Genoa,1X2,A,2.62,0.3657722685915031,0.5767682723694529,0.541903988818684,0.1373677722815844,110,0,2.7,2.5676,2.646,2024-38,2024,9,-0.5503971649653887,0.3095207296580108,0.2109960037779498,0.2109960037779498,1.572551476109104,4.709530201312334,11,0,0,0.4006069789897457,2.62,2.69,2.63,2.6362,2.5774,2.5774,0.03252442764817043,-1.0
B1,Bélgica - Pro League,2024,2024-09-22,Club Brugge,Gent,B1|2024-09-22|Club Brugge|Gent,1X2,H,1.47,0.6406674898797483,0.3989031964622654,0.4190946385801823,0.2056048475920895,180,0,1.51,1.4406,1.4798,2024-38,2024,9,0.5782624139405595,-0.4100372202717663,-0.2417642934174829,0.2417642934174829,0.6216665216076661,5.198497031265826,1,0,2,0.7324253869533075,1.47,1.47,1.44,1.4405999999999999,1.4112,1.4112,0.033598706068507456,-1.0
B1,Bélgica - Pro League,2024,2024-09-22,Genk,Dender,B1|2024-09-22|Genk|Dender,1X2,H,1.48,0.6377243440656187,0.3321827467560754,0.3772458716577182,0.1952846219622525,193,1,1.55,1.4504,1.519,2024-38,2024,9,0.5655007248574561,-0.6983293036053809,-0.3055415973095433,0.3055415973095433,0.5200721560754367,5.267858159063328,1,0,2,0.7206909670958914,1.48,1.48,1.48,1.4504,1.4504,1.4504,0.04529017867588081,0.4503999999999999
D1,Alemanha - Bundesliga,2024,2024-09-28,Bayern Munich,Leverkusen,D1|2024-09-28|Bayern Munich|Leverkusen,1X2,H,1.64,0.5846177883890563,0.3550314915755161,0.4007883686690804,0.2741987619360718,182,0,1.68,1.6072,1.6464,2024-39,2024,9,0.3417591923110131,-0.5969949972512872,-0.2295862968135402,0.2295862968135402,0.6062512078947476,5.209486152841421,4,0,2,0.6667897665971677,1.64,1.67,1.67,1.6365999999999998,1.6365999999999998,1.6365999999999998,0.0912681320129245,-1.0
E1,Inglaterra - Championship,2024,2024-09-28,Middlesbrough,Stoke,E1|2024-09-28|Middlesbrough|Stoke,OU25,U25,2.36,0.4025316455696203,0.5749429008706386,0.5721108513626796,0.977756667781638,551,1,2.42,2.3128,2.3716,2024-39,2024,9,-0.3949276028053784,0.3020472222400666,0.1724112553010183,0.1724112553010183,1.4247777273057638,6.313548046277095,7,1,4,0.4607049162857472,2.36,2.41,2.38,2.3618,2.3324,2.3324,0.07454814674487675,1.3323999999999998
F1,França - Ligue 1,2024,2024-09-29,Toulouse,Lyon,F1|2024-09-29|Toulouse|Lyon,1X2,H,2.4,0.3987825815514281,0.3036377801514983,0.3286092651699933,0.5087588682324287,261,0,2.5,2.352,2.45,2024-39,2024,9,-0.4105402702802115,-0.8300344774429839,-0.0951448013999298,0.0951448013999298,0.7595072776136903,5.568344503761097,8,0,2,0.4401372703029534,2.4,2.43,2.45,2.3814,2.4010000000000002,2.4010000000000002,0.05676958599739135,-1.0
N1,Holanda - Eredivisie,2024,2024-09-29,Waalwijk,Ajax,N1|2024-09-29|Waalwijk|Ajax,1X2,A,1.39,0.6818134600529215,0.5721877402583789,0.5339281458260804,0.1,94,1,1.42,1.3622,1.3916,2024-39,2024,9,0.762118287043636,0.2907827008780016,-0.1096257197945426,0.1096257197945426,0.8379854436584063,4.553876891600541,16,0,0,0.7709914044482379,1.39,1.4,1.4,1.3719999999999999,1.3719999999999999,1.3719999999999999,0.057800206902982376,0.3719999999999999
E1,Inglaterra - Championship,2024,2024-10-02,Sheffield United,Swansea,E1|2024-10-02|Sheffield United|Swansea,OU25,U25,2.01,0.4765625,0.6875018206931124,0.568716214849269,0.1155999999999999,289,1,2.07,1.9698,2.0286,2024-40,2024,10,-0.0938187552176548,0.7884658348765863,0.2109393206931124,0.2109393206931124,1.4396059587867815,5.66988092298052,7,1,4,0.5553633547974703,2.01,2.04,2.03,1.9992,1.9893999999999998,1.9893999999999998,0.10483985803408746,0.9893999999999998
E1,Inglaterra - Championship,2024,2024-10-05,Swansea,Stoke,E1|2024-10-05|Swansea|Stoke,OU25,U25,1.97,0.4829396325459317,0.6793831358248945,0.568716214849269,0.1155999999999999,289,1,2.05,1.9306,2.009,2024-40,2024,10,-0.0682679711290032,0.7509383925483678,0.1964435032789628,0.1964435032789628,1.4038592628811255,5.66988092298052,7,1,4,0.5551820514681095,1.97,2.02,2.0,1.9796,1.96,1.96,0.08815682087749455,0.96
F1,França - Ligue 1,2024,2024-10-05,Rennes,Monaco,F1|2024-10-05|Rennes|Monaco,1X2,A,2.46,0.3899768841744599,0.5749384903654284,0.5388664407772256,0.1,87,1,2.64,2.4108,2.5872,2024-40,2024,10,-0.4474093852257968,0.3020291747936021,0.1849616061909685,0.1849616061909685,1.4705178583112395,4.477336814478207,8,0,0,0.4316228282987874,2.46,2.64,2.6,2.5872,2.548,2.548,0.09977496650531026,1.548
I2,Itália - Série B,2024,2024-10-06,Cosenza,Sudtirol,I2|2024-10-06|Cosenza|Sudtirol,1X2,D,2.87,0.3270385045209794,0.3069318901175457,0.3435190648960369,0.8104911795171449,652,0,3.01,2.8126,2.9498,2024-40,2024,10,-0.7216101999585938,-0.814502410340334,-0.0201066144034336,0.0201066144034336,0.9356581190544848,6.481577129276431,12,0,1,0.3693273839700435,2.87,2.84,3.0,2.7832,2.94,2.94,0.08582250887192777,-1.0
SP2,Espanha - Segunda Divisão,2024,2024-10-12,Eibar,Eldense,SP2|2024-10-12|Eibar|Eldense,OU25,O25,2.34,0.4030612244897959,0.5790449632321606,0.4965026318630936,0.1,121,0,2.48,2.2932,2.4304,2024-41,2024,10,-0.3927260823307346,0.318854104310574,0.1759837387423646,0.1759837387423646,1.4330624374148122,4.804021044733257,20,1,3,0.438027181126323,2.34,2.48,2.4,2.4304,2.352,2.352,0.030239930009111626,-1.0
D1,Alemanha - Bundesliga,2024,2024-10-19,M'gladbach,Heidenheim,D1|2024-10-19|M'gladbach|Heidenheim,1X2,H,1.92,0.4992100245164805,0.2433700048677463,0.2892697428635068,0.1,138,1,1.98,1.8816,1.9404,2024-42,2024,10,-0.0031599045633783,-1.1342914169945455,-0.2558400196487342,0.2558400196487342,0.4865356409100273,4.934473933130692,4,0,2,0.575736874966367,1.92,1.91,1.9,1.8718,1.8619999999999999,1.8619999999999999,0.07202206118737542,0.8619999999999999
E1,Inglaterra - Championship,2024,2024-10-19,Blackburn,Swansea,E1|2024-10-19|Blackburn|Swansea,OU25,U25,2.0,0.4750656167979003,0.6604410018560309,0.568716214849269,0.1155999999999999,289,1,2.11,1.96,2.0678,2024-42,2024,10,-0.0998203352822105,0.6652600851030676,0.1853753850581306,0.1853753850581306,1.387289857852519,5.66988092298052,7,1,4,0.5591424371074366,2.0,2.05,2.0,2.009,1.96,1.96,0.09591917673057582,0.96
E1,Inglaterra - Championship,2024,2024-10-19,QPR,Portsmouth,E1|2024-10-19|QPR|Portsmouth,OU25,O25,1.88,0.5065616797900262,0.6882995958244846,0.6366777466942074,0.1463057134224123,119,1,1.94,1.8424,1.9012,2024-42,2024,10,0.0262482260749361,0.7921817187421808,0.1817379160344584,0.1817379160344584,1.3560905466882924,4.787491742782046,7,1,3,0.5705798796468814,1.88,1.91,1.93,1.8718,1.8914,1.8914,0.07919478436411143,0.8914
T1,Turquia - Super Lig,2024,2024-10-19,Eyupspor,Goztep,T1|2024-10-19|Eyupspor|Goztep,OU25,U25,1.89,0.5013192612137204,0.2804096228136438,0.3286486525358311,0.1,73,1,1.98,1.8522,1.9404,2024-42,2024,10,0.005277057100844,-0.9424306568016644,-0.2209096384000766,0.2209096384000766,0.5582298837916523,4.30406509320417,22,1,4,0.5599254269565549,1.89,1.95,1.93,1.911,1.8914,1.8914,0.05904295254562797,0.8914
E1,Inglaterra - Championship,2024,2024-10-23,Hull,Burnley,E1|2024-10-23|Hull|Burnley,1X2,A,2.39,0.3966822935448972,0.5782814711823117,0.4974813744280106,0.1,113,0,2.5,2.3422,2.45,2024-43,2024,10,-0.419308242200362,0.3157226263287114,0.1815991776374144,0.1815991776374144,1.4541292900611007,4.736198448394496,7,0,0,0.4678827507688117,2.39,2.45,2.35,2.4010000000000002,2.303,2.303,0.07753397502057324,-1.0
E1,Inglaterra - Championship,2024,2024-10-23,Middlesbrough,Sheffield United,E1|2024-10-23|Middlesbrough|Sheffield United,OU25,U25,1.92,0.4947368421052631,0.6875017965930184,0.568716214849269,0.1155999999999999,289,1,2.0,1.8816,1.96,2024-43,2024,10,-0.0210534091978324,0.788465722701249,0.1927649544877552,0.1927649544877552,1.386828127748949,5.66988092298052,7,1,4,0.5555218703031785,1.92,1.98,1.98,1.9404,1.9404,1.9404,0.07793463713628745,0.9403999999999999
N1,Holanda - Eredivisie,2024,2024-10-25,Almere City,Nijmegen,N1|2024-10-25|Almere City|Nijmegen,1X2,A,2.4,0.3955288323152205,0.7319844327707969,0.6929893378106408,0.5394043995832919,357,0,2.51,2.352,2.4597999999999995,2024-43,2024,10,-0.4241302873056767,1.0047141815285885,0.3364556004555764,0.3364556004555764,1.8459803502735104,5.8805329864007,16,0,0,0.4488768803737993,2.4,2.44,2.4,2.3912,2.352,2.352,0.05575842263917585,-1.0
D1,Alemanha - Bundesliga,2024,2024-10-26,RB Leipzig,Freiburg,D1|2024-10-26|RB Leipzig|Freiburg,OU25,O25,1.65,0.5769230769230769,0.3368541863423563,0.4233008863274805,0.3378915053084647,3452,1,1.72,1.617,1.6856,2024-43,2024,10,0.3101549283038393,-0.6773447408647757,-0.2400688905807205,0.2400688905807205,0.5828702811727183,8.146998697389993,4,1,3,0.6511823336450242,1.65,1.69,1.67,1.6562,1.6365999999999998,1.6365999999999998,0.06572500724344654,0.6365999999999998
I2,Itália - Série B,2024,2024-10-29,Juve Stabia,Sassuolo,I2|2024-10-29|Juve Stabia|Sassuolo,1X2,A,2.35,0.3993456701768735,0.6047915924906958,0.5884011782823378,0.7523176633668525,1106,0,2.44,2.303,2.3912,2024-44,2024,10,-0.4081922275757355,0.425470683754205,0.2054459223138223,0.2054459223138223,1.5106734942918143,7.009408932708637,12,0,0,0.47039754133223,2.35,2.43,2.4,2.3814,2.352,2.352,0.10637501721340481,-1.0
I1,Itália - Série A,2024,2024-10-30,Empoli,Inter,I1|2024-10-30|Empoli|Inter,OU25,U25,2.01,0.4765625,0.6766764901854777,0.6113299749929673,0.1,113,0,2.1,1.9698,2.058,2024-44,2024,10,-0.0938187552176548,0.7385399004269948,0.2001139901854777,0.2001139901854777,1.416938076556425,4.736198448394496,11,1,4,0.5322836091036384,2.01,2.03,2.04,1.9893999999999998,1.9992,1.9992,0.06414139131999397,-1.0
B1,Bélgica - Pro League,2024,2024-11-02,Mechelen,St. Gilloise,B1|2024-11-02|Mechelen|St. Gilloise,1X2,A,2.13,0.4434160997340884,0.2457854542523752,0.1919482694627359,0.2736431297207847,202,0,2.23,2.0874,2.1854,2024-44,2024,11,-0.2273093172787663,-1.121217852751021,-0.1976306454817132,0.1976306454817132,0.5530525433246867,5.313205979041787,1,0,0,0.5164646588077405,2.13,2.15,2.1,2.1069999999999998,2.058,2.058,0.06288426782632994,-1.0
I1,Itália - Série A,2024,2024-11-02,Udinese,Juventus,I1|2024-11-02|Udinese|Juventus,1X2,A,2.0,0.4796285624566501,0.4513326038489723,0.4499913863817378,0.3147817776917815,202,1,2.15,1.96,2.107,2024-44,2024,11,-0.081530883423487,-0.1952878736109492,-0.0282959586076778,0.0282959586076778,0.9390465717269556,5.313205979041787,11,0,0,0.5174778777807633,2.0,2.11,2.1,2.0677999999999996,2.058,2.058,0.06496947247281071,1.0579999999999998
E0,Inglaterra - Premier League,2024,2024-11-10,Chelsea,Arsenal,E0|2024-11-10|Chelsea|Arsenal,1X2,A,2.41,0.3988180119131343,0.3813203711976173,0.362364542982976,0.4074537623302717,229,0,2.52,2.3618,2.4696,2024-45,2024,11,-0.4103924951482237,-0.4839476851072754,-0.017497640715517,0.017497640715517,0.953734848945385,5.438079308923196,6,0,0,0.431927832016194,2.41,2.52,2.5,2.4696,2.45,2.45,0.05822318843967533,-1.0
F1,França - Ligue 1,2024,2024-11-10,Montpellier,Brest,F1|2024-11-10|Montpellier|Brest,OU25,U25,1.81,0.5274151436031332,0.2837573813835444,0.285081845640212,0.1076648257252439,61,0,1.88,1.7738,1.8424,2024-45,2024,11,0.1097706661353792,-0.9258993802355124,-0.2436577622195888,0.2436577622195888,0.5369970653162444,4.127134385045092,8,1,4,0.6218436527206127,1.81,1.75,1.73,1.7149999999999999,1.6954,1.6954,0.05427372882252679,-1.0
N1,Holanda - Eredivisie,2024,2024-11-10,Twente,Ajax,N1|2024-11-10|Twente|Ajax,1X2,A,2.4,0.3949820788530466,0.2295011083748822,0.2398376482585191,0.2888500084978436,170,0,2.47,2.352,2.4206000000000003,2024-45,2024,11,-0.4264176854430427,-1.211130357236215,-0.1654809704781644,0.1654809704781644,0.5795744823594722,5.14166355650266,16,0,0,0.4417671637910456,2.4,2.47,2.45,2.4206000000000003,2.4010000000000002,2.4010000000000002,0.06068296026230047,-1.0
T1,Turquia - Super Lig,2024,2024-11-10,Goztep,Konyaspor,T1|2024-11-10|Goztep|Konyaspor,OU25,U25,1.79,0.5289473684210526,0.337816152003718,0.3698447548387885,0.1618697415057811,140,1,1.91,1.7542,1.8718,2024-45,2024,11,0.1159191022183207,-0.673041414870622,-0.1911312164173346,0.1911312164173346,0.6374522681567825,4.948759890378168,22,1,4,0.5800593842712812,1.79,1.84,1.85,1.8032000000000001,1.813,1.813,0.05164766368383278,0.813
SP2,Espanha - Segunda Divisão,2024,2024-11-16,Santander,Burgos,SP2|2024-11-16|Santander|Burgos,OU25,U25,2.13,0.4424083769633508,0.6120089282517549,0.6317925389757467,0.8623498000285261,455,1,2.25,2.0874,2.205,2024-46,2024,11,-0.2313934507863516,0.455764542652185,0.1696005512884041,0.1696005512884041,1.380237632051637,6.1224928095143865,20,1,4,0.4765371143905232,2.13,2.19,2.15,2.1462,2.1069999999999998,2.1069999999999998,0.004063700020832339,1.1069999999999998
E1,Inglaterra - Championship,2024,2024-11-23,Coventry,Sheffield United,E1|2024-11-23|Coventry|Sheffield United,1X2,A,2.85,0.3332538698064187,0.518519169471991,0.440400614347278,0.1,183,0,2.93,2.793,2.8714,2024-47,2024,11,-0.6935047877474183,0.074110579544405,0.1852652996655722,0.1852652996655722,1.55127349691505,5.214935757608986,7,0,0,0.3796240183372139,2.85,2.91,2.8,2.8518,2.7439999999999998,2.7439999999999998,0.041688306317314794,-1.0
SP2,Espanha - Segunda Divisão,2024,2024-11-23,Granada,Cadiz,SP2|2024-11-23|Granada|Cadiz,OU25,O25,2.23,0.422279792746114,0.5901161026085858,0.4965026318630936,0.1,121,0,2.33,2.1854,2.2834,2024-47,2024,11,-0.3134215706533566,0.3644453591206287,0.1678363098624718,0.1678363098624718,1.3941513691926732,4.804021044733257,20,1,3,0.4748325041567513,2.23,2.33,2.25,2.2834,2.205,2.205,0.04700567166563663,-1.0
T1,Turquia - Super Lig,2024,2024-11-23,Kayserispor,Fenerbahce,T1|2024-11-23|Kayserispor|Fenerbahce,1X2,A,1.47,0.6421671509453634,0.7140424236842668,0.6929893378106408,0.5394043995832919,357,1,1.51,1.4406,1.4798,2024-47,2024,11,0.5847826542442666,0.9150989122423924,0.0718752727389034,0.0718752727389034,1.1101972832952165,5.8805329864007,22,0,0,0.695688193010047,1.47,1.48,1.5,1.4504,1.47,1.47,0.022661643724769087,0.47
SP1,Espanha - La Liga,2024,2024-11-24,Ath Bilbao,Sociedad,SP1|2024-11-24|Ath Bilbao|Sociedad,OU25,O25,2.62,0.3640776699029127,0.2560303007404514,0.3704066585042515,0.1,134,0,2.82,2.5676,2.7636,2024-47,2024,11,-0.5577092096648408,-1.0667045074593609,-0.1080473691624612,0.1080473691624612,0.7013036453545326,4.90527477843843,19,1,3,0.3804239689512284,2.62,2.81,2.75,2.7538,2.695,2.695,0.025242596323560518,-1.0
E1,Inglaterra - Championship,2024,2024-11-30,Watford,QPR,E1|2024-11-30|Watford|QPR,OU25,U25,1.87,0.5091863517060368,0.6739698067652309,0.568716214849269,0.1155999999999999,289,1,2.0,1.8326,1.96,2024-48,2024,11,0.0367495422087416,0.726195318462101,0.1647834550591941,0.1647834550591941,1.321026727805459,5.66988092298052,7,1,4,0.5621743128256053,1.87,1.93,1.93,1.8914,1.8914,1.8914,0.06329649527834968,0.8914
I2,Itália - Série B,2024,2024-11-30,Cittadella,Juve Stabia,I2|2024-11-30|Cittadella|Juve Stabia,1X2,H,2.83,0.331478266717667,0.248311799747891,0.3003833605550438,0.1146401348587975,187,0,3.02,2.7734,2.9596,2024-48,2024,11,-0.7015066594857352,-1.1076363971167298,-0.083166466969776,0.083166466969776,0.7468512218837803,5.236441962829949,12,0,2,0.3708427896382,2.83,2.95,2.8,2.891,2.7439999999999998,2.7439999999999998,0.017592614767220738,-1.0
D2,Alemanha - 2. Bundesliga,2024,2024-12-01,Karlsruhe,Hamburg,D2|2024-12-01|Karlsruhe|Hamburg,OU25,U25,2.72,0.3461538461538461,0.250065070741066,0.3503994525840456,0.1,72,0,2.95,2.6656,2.891,2024-48,2024,12,-0.6359887667199972,-1.0982652748195396,-0.0960887754127801,0.0960887754127801,0.7203292531872055,4.290459441148391,5,1,4,0.3943340774981655,2.72,2.81,2.7,2.7538,2.646,2.646,0.04340796906014588,-1.0
P1,Portugal - Primeira Liga,2024,2024-12-01,AVS,Sp Braga,P1|2024-12-01|AVS|Sp Braga,1X2,A,1.39,0.6762804009916683,0.6134337001799388,0.7015664363806893,0.1,67,1,1.48,1.3622,1.4504,2024-48,2024,12,0.7367300784782883,0.4617687978373732,-0.0628467008117295,0.0628467008117295,0.9057307716002918,4.219507705176107,18,0,0,0.7479185897356455,1.39,1.41,1.4,1.3818,1.3719999999999999,1.3719999999999999,0.02614430511730559,0.3719999999999999
I2,Itália - Série B,2024,2024-12-06,Juve Stabia,Sudtirol,I2|2024-12-06|Juve Stabia|Sudtirol,1X2,D,2.72,0.3458138325533021,0.2879560196024475,0.3158507566749559,0.724795936074521,1149,0,2.91,2.6656,2.8518,2024-49,2024,12,-0.6374913966045318,-0.9053319209646494,-0.0578578129508546,0.0578578129508546,0.8302898920797551,7.047517221357296,12,0,1,0.3785752457278243,2.72,2.74,2.88,2.6852,2.8224,2.8224,0.06849077354221134,-1.0
P1,Portugal - Primeira Liga,2024,2024-12-07,Benfica,Guimaraes,P1|2024-12-07|Benfica|Guimaraes,1X2,H,1.29,0.7371085051177805,0.6881735253269607,0.7526313308561946,0.1,66,1,1.32,1.2642,1.2936,2024-49,2024,12,1.03099372668917,0.7915941610076526,-0.0489349797908197,0.0489349797908197,0.9323473724464784,4.204692619390966,18,0,2,0.8214842705343667,1.29,1.28,1.29,1.2544,1.2642,1.2642,0.03852041480954638,0.2642
P1,Portugal - Primeira Liga,2024,2024-12-07,Famalicao,Porto,P1|2024-12-07|Famalicao|Porto,1X2,A,1.38,0.6835540169170919,0.5718902547549938,0.6250921596447669,0.1,78,0,1.48,1.3523999999999998,1.4504,2024-49,2024,12,0.770153125458442,0.2895675338182645,-0.1116637621620981,0.1116637621620981,0.8354202015065479,4.3694478524670215,18,0,0,0.7921271617125719,1.38,1.39,1.38,1.3621999999999999,1.3523999999999998,1.3523999999999998,0.07127277350008221,-1.0
G1,Grécia - Super League,2024,2024-12-08,Lamia,Panetolikos,G1|2024-12-08|Lamia|Panetolikos,1X2,D,2.74,0.3421882386795749,0.2491367478757845,0.2081155842903834,0.4142450231865802,253,0,2.8,2.6852,2.744,2024-49,2024,12,-0.6535578222359586,-1.1032216134945407,-0.0930514908037903,0.0930514908037903,0.7259478029735058,5.537334267018537,10,0,1,0.3935907212479754,2.74,2.76,2.7,2.7047999999999996,2.646,2.646,0.0414410484221428,-1.0
P1,Portugal - Primeira Liga,2024,2024-12-09,Estrela,Arouca,P1|2024-12-09|Estrela|Arouca,1X2,A,2.69,0.3501525434281801,0.2666181017251762,0.2569359180436221,0.4087261214456901,243,0,2.8,2.6362,2.744,2024-50,2024,12,-0.6183687552505717,-1.0118492695221035,-0.0835344417030038,0.0835344417030038,0.7592657570475682,5.497168225293202,18,0,0,0.40402342319792,2.69,2.79,2.7,2.7342,2.646,2.646,0.0690459777816963,-1.0
B1,Bélgica - Pro League,2024,2024-12-14,Beerschot VA,Standard,B1|2024-12-14|Beerschot VA|Standard,OU25,U25,1.79,0.5314136125654451,0.4436534847785219,0.4373187668633428,0.5448070367371137,302,1,2.02,1.7542,1.9796,2024-50,2024,12,0.1258201732010324,-0.2263475108971515,-0.0877601277869231,0.0877601277869231,0.8332872682213537,5.713732805509369,1,1,4,0.580592962946706,1.79,1.94,1.95,1.9012,1.911,1.911,0.1095131521911552,0.911
E0,Inglaterra - Premier League,2024,2024-12-15,Brighton,Crystal Palace,E0|2024-12-15|Brighton|Crystal Palace,1X2,H,1.9,0.5040218546061618,0.3104782965557425,0.3986926587867337,0.1890129240159717,266,0,1.95,1.862,1.911,2024-50,2024,12,0.016087765396853,-0.7978841732551506,-0.1935435580504192,0.1935435580504192,0.6147819024542356,5.58724865840025,6,0,2,0.5738259694675194,1.9,1.92,1.91,1.8816,1.8718,1.8718,0.0740874496493027,-1.0
F1,França - Ligue 1,2024,2024-12-15,Montpellier,Nice,F1|2024-12-15|Montpellier|Nice,1X2,A,2.3,0.4138371103720318,0.5928409318121526,0.5388664407772256,0.1,87,0,2.42,2.254,2.3716,2024-50,2024,12,-0.348125276404656,0.3757221798478161,0.1790038214401207,0.1790038214401207,1.4290932922574946,4.477336814478207,8,0,0,0.4571674041694821,2.3,2.42,2.38,2.3716,2.3324,2.3324,0.06629725348490001,-1.0
G1,Grécia - Super League,2024,2024-12-16,Athens Kallithea,Olympiakos,G1|2024-12-16|Athens Kallithea|Olympiakos,1X2,A,1.29,0.7238622668579626,0.6932020483449595,0.6115546622517855,0.5349696160222286,618,0,1.32,1.2642,1.2936,2024-51,2024,12,0.9637013607766396,0.8151321197611344,-0.0306602185130031,0.0306602185130031,0.9563224353638384,6.428105272684596,10,0,0,0.8235376117480462,1.29,1.31,1.29,1.2838,1.2642,1.2642,0.041116248771879915,-1.0
P1,Portugal - Primeira Liga,2024,2024-12-19,Nacional,Benfica,P1|2024-12-19|Nacional|Benfica,1X2,A,1.25,0.7568819555971624,0.6367144956726828,0.7015664363806893,0.1,67,1,1.3,1.225,1.274,2024-51,2024,12,1.1356601993305695,0.5611323152203663,-0.1201674599244796,0.1201674599244796,0.8401235719763146,4.219507705176107,18,0,0,0.8619491922697876,1.25,1.24,1.25,1.2152,1.225,1.225,0.05588776053048994,0.2250000000000001
E1,Inglaterra - Championship,2024,2024-12-21,Cardiff,Sheffield United,E1|2024-12-21|Cardiff|Sheffield United,1X2,A,2.33,0.4054954004404986,0.6030618512178822,0.5884011782823378,0.7523176633668525,1106,1,2.42,2.2834,2.3716,2024-51,2024,12,-0.382618922396851,0.4182392919365631,0.1975664507773836,0.1975664507773836,1.4835637760338112,7.009408932708637,7,0,0,0.4722716799737311,2.33,2.42,2.38,2.3716,2.3324,2.3324,0.10152646637073026,1.3323999999999998
I2,Itália - Série B,2024,2024-12-22,Juve Stabia,Cesena,I2|2024-12-22|Juve Stabia|Cesena,1X2,D,2.84,0.3297433851881399,0.288359917141856,0.3158507566749559,0.724795936074521,1149,0,3.0,2.7832,2.94,2024-51,2024,12,-0.7093459149236028,-0.90336286980561,-0.0413834680462839,0.0413834680462839,0.8718539207604272,7.047517221357296,12,0,1,0.3631737543046468,2.84,2.81,3.0,2.7538,2.94,2.94,0.06773083765566157,-1.0
